file,character,setup,t,level,damage,crit,glancing,ap,gain,capped
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72862.1692,16,46,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72862.3872,16,29,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72865.8662,16,35,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72867.6172,16,26,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72869.4692,16,38,False,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72872.9152,16,31,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72882.6162,16,37,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72884.5992,16,46,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72886.1882,16,57,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72888.5992,16,35,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72891.2222,16,32,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72891.7142,16,78,True,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72893.9142,16,62,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72895.2482,16,43,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72896.4172,16,30,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72897.1212,16,86,True,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72899.7192,16,31,False,False,425,165,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72900.6752,16,38,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72902.4172,16,64,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72902.6302,16,83,True,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72922.6612,16,46,False,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72923.1122,16,28,False,True,425,125,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72924.5642,16,35,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72925.7772,16,31,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72928.2802,16,68,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72930.9302,16,28,False,False,425,165,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72933.4952,16,57,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72933.7012,16,44,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72935.3822,16,42,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72938.7572,16,27,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72940.7802,16,41,False,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72946.7482,16,38,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72947.5962,16,29,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72959.3372,16,32,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72961.8062,16,34,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72962.0422,16,26,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72963.5762,16,44,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72964.6452,16,25,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72975.5992,16,28,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72978.1672,16,31,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72979.8652,16,43,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72980.6392,16,68,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72987.1722,16,43,False,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72988.0062,16,29,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72989.0292,16,40,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72990.9012,16,45,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72995.8282,16,54,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,72996.2482,16,39,False,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73000.9822,16,26,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73004.9772,16,78,True,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73008.4322,16,43,False,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73010.8522,16,35,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73012.3322,16,29,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73014.8742,16,32,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73016.2912,16,43,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73017.4332,16,33,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73018.0842,16,71,True,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73019.9252,16,71,True,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73020.1312,16,58,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73022.6452,16,30,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73023.3932,16,40,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73025.3462,16,28,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73028.8182,16,38,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73030.3762,16,32,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73030.7422,16,44,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73032.4972,16,40,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73033.0032,16,30,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73035.6692,16,32,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73038.3392,16,30,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73039.8382,16,70,True,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73041.0122,16,31,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73078.8152,16,62,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73079.9262,16,68,True,False,425,142,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73081.4702,16,24,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73081.6712,16,36,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73083.3592,16,37,False,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73083.9382,16,25,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73091.5572,16,41,False,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73095.2962,16,29,False,False,425,165,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73096.8402,16,39,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73097.8502,16,26,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73098.6582,16,36,False,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73100.3802,16,38,False,False,402,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73100.4722,16,31,False,False,402,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73102.2852,16,38,False,False,402,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73103.1612,16,32,False,False,402,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73107.8762,16,27,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73108.3112,16,41,False,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73113.7692,16,71,True,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73124.6212,16,60,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73127.2642,16,27,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73131.4952,16,37,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73133.3962,16,40,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73135.1702,16,52,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73135.1712,16,40,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73140.3282,16,33,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73144.1432,16,84,True,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73145.4842,16,32,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73145.9302,16,89,True,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73147.7432,16,86,True,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73148.1882,16,70,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73149.5952,16,41,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73154.9562,16,41,False,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73156.8662,16,40,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73157.0862,16,29,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73164.9612,16,34,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73170.6352,16,26,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73170.6362,16,41,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73172.6202,16,84,True,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73174.2642,16,83,True,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73184.3792,16,26,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73184.8372,16,38,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73186.6592,16,42,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73186.8712,16,32,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73188.4262,16,37,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73191.9032,16,43,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73192.1052,16,25,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73193.7402,16,43,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73197.8272,16,30,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73200.3252,16,23,False,True,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73203.0382,16,28,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73225.8362,16,32,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73229.3022,16,34,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73229.8392,16,24,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73233.2112,16,32,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73234.1272,16,45,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73235.7212,16,33,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73235.9482,16,78,True,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73238.3962,16,28,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73239.4372,16,72,True,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73243.1342,16,44,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73251.4472,16,39,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73252.5422,16,56,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73254.9592,16,88,True,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73254.9602,16,60,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73256.6912,16,37,False,True,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73257.6842,16,33,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73262.4182,16,37,False,False,425,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73264.1092,16,46,False,False,425,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73264.8552,16,58,True,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73267.6072,16,32,False,False,425,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73322.3272,16,41,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73322.7972,16,62,True,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73329.0572,16,84,True,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73330.2892,16,32,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73330.9802,16,40,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73332.7442,16,34,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73332.7452,16,29,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73334.4132,16,44,False,False,427,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73335.5012,16,33,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73344.4562,16,41,False,False,427,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73344.6752,16,51,True,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73360.2882,16,31,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73369.9842,16,28,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73379.4932,16,44,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73379.9172,16,30,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73381.2502,16,39,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73395.2482,16,44,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73428.7782,16,39,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73431.5912,16,31,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73432.4432,16,43,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73434.2092,16,66,True,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73455.0962,16,35,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73462.5342,16,45,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73463.8152,16,29,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73466.1032,16,45,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73466.3452,16,28,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73467.9922,16,36,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73469.1582,16,53,True,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73471.1262,16,38,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73472.0772,16,35,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73477.3122,16,30,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73478.3872,16,73,True,False,427,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73479.9212,16,55,True,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73480.1282,16,41,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73482.1172,16,48,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73482.5292,16,29,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73500.1772,16,39,False,True,427,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73500.4652,16,28,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73502.0422,16,40,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73503.9062,16,46,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73505.6802,16,31,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73508.2352,16,26,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73510.9072,16,63,True,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73511.1442,16,89,True,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73512.9512,16,39,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73517.1222,16,25,False,True,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73517.9792,16,40,False,False,427,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73520.5262,16,44,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73527.9562,16,93,True,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73531.9762,16,42,False,True,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73533.4372,16,53,True,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73539.7282,16,85,True,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73541.5972,16,85,True,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73542.3062,16,33,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73545.9072,16,36,False,False,427,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73546.6182,16,28,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73549.2672,16,30,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73551.9352,16,26,False,True,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73554.4362,16,59,True,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73557.0842,16,30,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73557.5012,16,43,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73559.2512,16,37,False,True,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73559.6802,16,29,False,True,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73565.3992,16,40,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73567.5602,16,28,False,False,427,44,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73569.3082,16,41,False,False,427,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73570.2552,16,33,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73576.5422,16,38,False,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73578.0332,16,33,False,False,427,45,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73580.2332,16,88,True,False,427,62,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73607.0562,16,69,True,False,427,63,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73621.6572,16,66,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73622.5372,16,18,False,False,437,111,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73624.1392,16,59,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73624.2492,16,16,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73626.1422,16,17,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73628.0452,16,19,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73629.5382,16,54,False,False,437,89,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73629.7922,16,19,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73632.8172,16,20,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73634.7222,16,58,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73651.2742,16,22,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73651.4812,16,55,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73653.5502,16,19,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73653.9352,16,62,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73655.4452,16,22,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73656.5912,16,66,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73657.2702,16,37,True,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73658.9732,16,20,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73660.8022,16,19,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73676.1802,16,17,False,False,437,32,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73677.8822,16,61,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73679.6692,16,19,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73681.5952,16,36,True,False,437,152,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73683.3012,16,20,False,True,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73685.1902,16,18,False,True,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73685.6942,16,60,False,True,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73686.8522,16,18,False,True,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,73688.8082,16,35,True,False,437,31,False
