9/23/2026 20:35:26.428-5  COMBAT_LOG_VERSION,22,ADVANCED_LOG_ENABLED,1,BUILD_VERSION,1.60.1,PROJECT_ID,18
9/23/2026 20:46:24.374-5  SPELL_CAST_SUCCESS,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1008-00003480D6,"Mosshide Mongrel",0xa48,0x80000000,5019,"Shoot",0x1,Player-4613-0096FAE3,0000000000000000,500,717,191,46,802,0,0,0,0,1047,1252,0,-3909.75,-3048.59,1437,0.3116,19
9/23/2026 20:46:24.808-5  SPELL_PERIODIC_DAMAGE,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1008-00003480D6,"Mosshide Mongrel",0xa48,0x80000000,970,"Shadow Word: Pain",0x20,Creature-0-6783-0-8995-1008-00003480D6,0000000000000000,10,746,78,0,932,0,0,0,1,0,0,0,-3898.98,-3049.74,1437,5.9027,22,28,28,-1,32,0,0,0,nil,nil,nil,ST
9/23/2026 20:46:24.808-5  SPELL_AURA_REMOVED,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1008-00003480D6,"Mosshide Mongrel",0xa48,0x80000000,970,"Shadow Word: Pain",0x20,DEBUFF
9/23/2026 20:46:24.808-5  RANGE_DAMAGE,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1008-00003480D6,"Mosshide Mongrel",0xa48,0x80000000,5019,"Shoot",0x1,Creature-0-6783-0-8995-1008-00003480D6,0000000000000000,0,746,78,0,932,0,0,0,1,0,0,0,-3898.98,-3049.74,1437,5.9027,22,69,69,59,32,0,0,0,nil,nil,nil,ST
9/23/2026 20:46:24.808-5  UNIT_DIED,0000000000000000,nil,0x80000000,0x80000000,Creature-0-6783-0-8995-1008-00003480D6,"Mosshide Mongrel",0xa48,0x80000000,0
9/23/2026 20:46:25.507-5  SPELL_AURA_REMOVED,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,26573,"Consecration",0x2,BUFF
9/23/2026 20:46:26.141-5  SPELL_CAST_SUCCESS,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,970,"Shadow Word: Pain",0x20,Player-4613-0096FAE3,0000000000000000,500,717,191,46,802,0,0,0,0,1076,1252,95,-3909.75,-3048.59,1437,3.0762,19
9/23/2026 20:46:26.142-5  SPELL_AURA_APPLIED,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,970,"Shadow Word: Pain",0x20,DEBUFF
9/23/2026 20:46:26.142-5  SWING_DAMAGE,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480ED,0000000000000000,642,642,71,0,861,0,0,0,1,0,0,0,-3915.00,-3048.08,1437,0.7047,20,28,37,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:26.142-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,0000000000000000,472,717,191,46,802,0,0,0,0,981,1252,0,-3909.75,-3048.59,1437,3.0762,19,28,37,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:26.142-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-0000348084,"Mosshide Gnoll",0xa28,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,0000000000000000,598,861,533,0,1079,0,0,0,0,209,657,0,-4078.93,-2965.80,1437,6.1134,14,27,39,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:26.241-5  SPELL_AURA_REMOVED_DOSE,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,7128,"Inner Fire",0x2,BUFF,8
9/23/2026 20:46:26.541-5  SPELL_AURA_REMOVED,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,26573,"Consecration",0x2,BUFF
9/23/2026 20:46:26.908-5  SWING_DAMAGE,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-0000348084,"Mosshide Gnoll",0xa28,0x80000000,Player-4613-00AF5B80,0000000000000000,598,861,533,0,1079,0,0,0,0,209,657,0,-4078.80,-2965.01,1437,6.1134,14,95,143,-1,1,0,0,0,nil,1,nil
9/23/2026 20:46:26.908-5  SPELL_CAST_SUCCESS,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-0000348084,"Mosshide Gnoll",0xa28,0x80000000,20424,"Seal of Command",0x2,Player-4613-00AF5B80,0000000000000000,598,861,533,0,1079,0,0,0,0,209,657,0,-4078.80,-2965.01,1437,6.1134,14
9/23/2026 20:46:27.707-5  SPELL_AURA_APPLIED_DOSE,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,7128,"Inner Fire",0x2,BUFF,20
9/23/2026 20:46:27.707-5  SPELL_AURA_REFRESH,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,7128,"Inner Fire",0x2,BUFF
9/23/2026 20:46:27.708-5  SPELL_CAST_SUCCESS,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,0000000000000000,nil,0x80000000,0x80000000,7128,"Inner Fire",0x2,Player-4613-0096FAE3,0000000000000000,472,717,191,46,802,0,0,0,0,981,1252,65,-3909.75,-3048.59,1437,3.0920,19
9/23/2026 20:46:27.841-5  SWING_DAMAGE,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-007418E9,0000000000000000,571,1141,358,79,1786,0,0,2,0,201,657,0,-3880.83,-3052.39,1437,2.5514,17,48,67,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:27.841-5  SWING_DAMAGE,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,0000000000000000,691,691,74,0,897,0,0,0,1,0,0,0,-3884.22,-3049.05,1437,0.3000,21,19,37,-1,1,0,0,2,nil,nil,nil
9/23/2026 20:46:27.841-5  SWING_DAMAGE_LANDED,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,0000000000000000,643,691,74,0,897,0,0,0,1,0,0,0,-3884.22,-3049.05,1437,0.3000,21,48,67,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:27.941-5  SPELL_ENERGIZE,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,1314104,"Improved Seal of Fury",0x1,Player-4613-007418E9,0000000000000000,571,1141,358,79,1786,0,0,2,0,243,657,0,-3881.39,-3052.01,1437,2.5355,17,23.0000,0.0000,0,657
9/23/2026 20:46:27.941-5  SPELL_ABSORBED,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,1310927,"Light's Fury",0x2,2,37,nil
9/23/2026 20:46:27.941-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-007418E9,0000000000000000,552,1141,358,79,1786,0,0,0,0,243,657,0,-3881.39,-3052.01,1437,2.5355,17,19,37,-1,1,0,0,2,nil,nil,nil
9/23/2026 20:46:27.941-5  SPELL_AURA_REMOVED,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,1310927,"Light's Fury",0x2,BUFF,0
9/23/2026 20:46:27.941-5  SPELL_DAMAGE,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,1311654,"Seal of Fury",0x2,Creature-0-6783-0-8995-1007-00003480EF,0000000000000000,626,691,74,0,897,0,0,0,1,0,0,0,-3884.47,-3049.63,1437,5.6273,21,17,16,-1,2,0,0,0,nil,nil,nil,ST
9/23/2026 20:46:27.941-5  DAMAGE_SHIELD,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,7294,"Retribution Aura",0x2,Creature-0-6783-0-8995-1007-00003480EF,0000000000000000,607,691,74,0,897,0,0,0,1,0,0,0,-3884.47,-3049.63,1437,5.6273,21,19,18,-1,2,0,0,0,nil,nil,nil,AOE
9/23/2026 20:46:27.941-5  SPELL_AURA_APPLIED,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,1310927,"Light's Fury",0x2,BUFF,8
9/23/2026 20:46:27.942-5  SPELL_AURA_APPLIED,Player-4613-00A1DACF,"Christopher-ClassicBetaPvP2-",0x528,0x80000000,Player-4619-005C4964,"Giulius-ClassicBetaPvP-",0x518,0x80000000,5232,"Mark of the Wild",0x8,BUFF
9/23/2026 20:46:27.942-5  SPELL_AURA_APPLIED,Player-4619-005C4964,"Giulius-ClassicBetaPvP-",0x518,0x80000000,Player-4619-005C4964,"Giulius-ClassicBetaPvP-",0x518,0x80000000,2645,"Ghost Wolf",0x8,BUFF
9/23/2026 20:46:27.942-5  SPELL_AURA_APPLIED,Player-4613-00A1DACF,"Christopher-ClassicBetaPvP2-",0x528,0x80000000,Player-4619-005C4964,"Giulius-ClassicBetaPvP-",0x518,0x80000000,467,"Thorns",0x8,BUFF
9/23/2026 20:46:28.141-5  SWING_DAMAGE,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480ED,0000000000000000,642,642,71,0,861,0,0,0,1,0,0,0,-3913.40,-3048.33,1437,6.2118,20,28,38,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:28.141-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,0000000000000000,444,717,191,46,802,0,0,0,0,916,1252,0,-3909.75,-3048.59,1437,3.1037,19,28,38,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:28.141-5  SPELL_AURA_REMOVED_DOSE,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,7128,"Inner Fire",0x2,BUFF,19
9/23/2026 20:46:28.875-5  SPELL_AURA_APPLIED,Creature-0-6783-0-8995-1009-00003480F3,"Mosshide Mistweaver",0xa48,0x80000000,Creature-0-6783-0-8995-1009-00003480F3,"Mosshide Mistweaver",0xa48,0x80000000,12544,"Frost Armor",0x10,BUFF
9/23/2026 20:46:28.875-5  SPELL_CAST_SUCCESS,Creature-0-6783-0-8995-1009-00003480F3,"Mosshide Mistweaver",0xa48,0x80000000,0000000000000000,nil,0x80000000,0x80000000,12544,"Frost Armor",0x10,Creature-0-6783-0-8995-1009-00003480F3,0000000000000000,803,803,58,0,781,0,0,0,0,1443,1443,125,-4058.04,-2981.57,1437,3.1416,23
9/23/2026 20:46:28.875-5  SPELL_AURA_APPLIED,Creature-0-6783-0-8995-1009-00003480F3,"Mosshide Mistweaver",0xa48,0x80000000,Creature-0-6783-0-8995-1009-00003480F3,"Mosshide Mistweaver",0xa48,0x80000000,12544,"Frost Armor",0x10,BUFF
9/23/2026 20:46:29.141-5  SPELL_AURA_APPLIED,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,600,"Power Word: Shield",0x2,BUFF,166
9/23/2026 20:46:29.141-5  SPELL_CAST_SUCCESS,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,600,"Power Word: Shield",0x2,Player-4613-0096FAE3,0000000000000000,444,717,191,46,802,0,0,166,0,916,1252,130,-3909.75,-3048.59,1437,3.1312,19
9/23/2026 20:46:29.142-5  SPELL_PERIODIC_DAMAGE,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,970,"Shadow Word: Pain",0x20,Creature-0-6783-0-8995-1007-00003480ED,0000000000000000,614,642,71,0,861,0,0,0,1,0,0,0,-3913.40,-3048.33,1437,6.2118,20,28,28,-1,32,0,0,0,nil,nil,nil,ST
9/23/2026 20:46:29.142-5  SPELL_AURA_APPLIED,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,6788,"Weakened Soul",0x2,DEBUFF
9/23/2026 20:46:29.241-5  SPELL_PERIODIC_ENERGIZE,Player-4619-00C8CD36,"Greatsword-ClassicBetaPvP-",0x528,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,19742,"Blessing of Wisdom",0x2,Player-4613-00AF5B80,0000000000000000,614,861,533,0,1079,0,0,0,0,244,657,0,-4078.80,-2965.01,1437,6.1134,14,12.0000,0.0000,0,657
9/23/2026 20:46:29.241-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-0000348034,"Mosshide Gnoll",0xa28,0x80000000,Player-4619-005C4964,"Giulius-ClassicBetaPvP-",0x518,0x80000000,Player-4619-005C4964,0000000000000000,626,650,512,14,453,0,0,0,0,885,885,0,-4153.81,-2984.48,1437,0.7395,13,24,29,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:29.241-5  DAMAGE_SHIELD_MISSED,Player-4619-005C4964,"Giulius-ClassicBetaPvP-",0x518,0x80000000,Creature-0-6783-0-8995-1007-0000348034,"Mosshide Gnoll",0xa28,0x80000000,467,"Thorns",0x8,RESIST,nil,0,ST
9/23/2026 20:46:29.841-5  SWING_DAMAGE,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,0000000000000000,607,691,74,0,897,0,0,0,1,0,0,0,-3882.34,-3051.20,1437,5.6297,21,13,38,-1,1,0,0,8,nil,nil,nil
9/23/2026 20:46:29.841-5  SPELL_ENERGIZE,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,1314104,"Improved Seal of Fury",0x1,Player-4613-007418E9,0000000000000000,552,1141,358,79,1786,0,0,8,0,285,657,0,-3879.41,-3053.41,1437,2.5242,17,23.0000,0.0000,0,657
9/23/2026 20:46:29.841-5  SPELL_ABSORBED,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,1310927,"Light's Fury",0x2,8,38,nil
9/23/2026 20:46:29.841-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-007418E9,0000000000000000,539,1141,358,79,1786,0,0,0,0,285,657,0,-3879.41,-3053.41,1437,2.5242,17,13,38,-1,1,0,0,8,nil,nil,nil
9/23/2026 20:46:29.841-5  SPELL_AURA_REMOVED,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,1310927,"Light's Fury",0x2,BUFF,0
9/23/2026 20:46:29.941-5  DAMAGE_SHIELD,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,7294,"Retribution Aura",0x2,Creature-0-6783-0-8995-1007-00003480EF,0000000000000000,588,691,74,0,897,0,0,0,1,0,0,0,-3882.34,-3051.20,1437,5.6297,21,19,18,-1,2,0,0,0,nil,nil,nil,AOE
9/23/2026 20:46:30.208-5  SWING_MISSED,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,ABSORB,nil,25,35,nil
9/23/2026 20:46:30.208-5  SPELL_ABSORBED,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,600,"Power Word: Shield",0x2,25,35,nil
9/23/2026 20:46:30.208-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,0000000000000000,444,717,191,46,802,0,0,141,0,786,1252,0,-3909.75,-3048.59,1437,3.0920,19,0,35,-1,1,0,0,25,nil,nil,nil
9/23/2026 20:46:30.541-5  SWING_MISSED,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,DODGE,nil
9/23/2026 20:46:30.641-5  SPELL_CAST_START,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,0000000000000000,nil,0x80000000,0x80000000,647,"Holy Light",0x2
9/23/2026 20:46:30.642-5  SPELL_AURA_APPLIED,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,6075,"Renew",0x2,BUFF
9/23/2026 20:46:30.642-5  SPELL_CAST_SUCCESS,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,6075,"Renew",0x2,Player-4613-0096FAE3,0000000000000000,444,717,191,46,802,0,0,141,0,786,1252,105,-3909.75,-3048.59,1437,3.0920,19
9/23/2026 20:46:31.641-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-000034808F,"Mosshide Gnoll",0xa28,0x80000000,Player-4619-005C4964,"Giulius-ClassicBetaPvP-",0x518,0x80000000,Player-4619-005C4964,0000000000000000,598,650,512,14,453,0,0,0,0,885,885,0,-4136.61,-2968.66,1437,0.2682,13,28,33,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:31.641-5  DAMAGE_SHIELD_MISSED,Player-4619-005C4964,"Giulius-ClassicBetaPvP-",0x518,0x80000000,Creature-0-6783-0-8995-1007-000034808F,"Mosshide Gnoll",0xa28,0x80000000,467,"Thorns",0x8,RESIST,nil,0,ST
9/23/2026 20:46:31.941-5  SWING_DAMAGE,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,0000000000000000,588,691,74,0,897,0,0,0,1,0,0,0,-3882.34,-3051.20,1437,5.6297,21,20,36,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:31.941-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-007418E9,0000000000000000,519,1141,358,79,1786,0,0,0,0,286,657,0,-3879.41,-3053.41,1437,2.5242,17,20,36,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:31.941-5  DAMAGE_SHIELD,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,7294,"Retribution Aura",0x2,Creature-0-6783-0-8995-1007-00003480EF,0000000000000000,569,691,74,0,897,0,0,0,1,0,0,0,-3882.34,-3051.20,1437,5.6297,21,19,18,-1,2,0,0,0,nil,nil,nil,AOE
9/23/2026 20:46:32.208-5  SPELL_PERIODIC_DAMAGE,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,970,"Shadow Word: Pain",0x20,Creature-0-6783-0-8995-1007-00003480ED,0000000000000000,586,642,71,0,861,0,0,0,1,0,0,0,-3913.40,-3048.33,1437,6.2118,20,28,28,-1,32,0,0,0,nil,nil,nil,ST
9/23/2026 20:46:32.208-5  SWING_MISSED,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,DODGE,nil
9/23/2026 20:46:32.875-5  SPELL_CAST_SUCCESS,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,5019,"Shoot",0x1,Player-4613-0096FAE3,0000000000000000,444,717,191,46,802,0,0,141,0,681,1252,0,-3909.75,-3048.59,1437,3.0920,19
9/23/2026 20:46:32.974-5  RANGE_DAMAGE,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480ED,"Mosshide Gnoll",0xa48,0x80000000,5019,"Shoot",0x1,Creature-0-6783-0-8995-1007-00003480ED,0000000000000000,518,642,71,0,861,0,0,0,1,0,0,0,-3913.40,-3048.33,1437,6.2118,20,68,67,-1,32,0,0,0,nil,nil,nil,ST
9/23/2026 20:46:33.108-5  SWING_DAMAGE,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,Player-4613-007418E9,0000000000000000,519,1141,358,79,1786,0,0,0,0,306,657,0,-3879.41,-3053.41,1437,2.5242,17,50,72,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:33.108-5  SWING_DAMAGE_LANDED,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,0000000000000000,519,691,74,0,897,0,0,0,1,0,0,0,-3882.34,-3051.20,1437,5.6297,21,50,72,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:33.108-5  SPELL_DAMAGE,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-00003480EF,"Mosshide Gnoll",0xa48,0x80000000,1311654,"Seal of Fury",0x2,Creature-0-6783-0-8995-1007-00003480EF,0000000000000000,502,691,74,0,897,0,0,0,1,0,0,0,-3882.34,-3051.20,1437,5.6297,21,17,16,-1,2,0,0,0,nil,nil,nil,ST
9/23/2026 20:46:33.108-5  SPELL_AURA_APPLIED,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-007418E9,"Tonya-ClassicBetaPvP2-",0x518,0x80000000,1310927,"Light's Fury",0x2,BUFF,8
9/23/2026 20:46:33.208-5  SPELL_HEAL,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,647,"Holy Light",0x2,Player-4613-00AF5B80,0000000000000000,807,861,533,0,1079,0,0,0,0,300,657,0,-4078.80,-2965.01,1437,6.1134,14,160,160,0,0,nil
9/23/2026 20:46:33.208-5  SPELL_CAST_SUCCESS,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,647,"Holy Light",0x2,Player-4613-00AF5B80,0000000000000000,807,861,533,0,1079,0,0,0,0,300,657,110,-4078.80,-2965.01,1437,6.1134,14
9/23/2026 20:46:33.208-5  SPELL_AURA_REMOVED,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,20375,"Seal of Command",0x2,BUFF
9/23/2026 20:46:33.708-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-000034808F,"Mosshide Gnoll",0xa28,0x80000000,Player-4619-005C4964,"Giulius-ClassicBetaPvP-",0x518,0x80000000,Player-4619-005C4964,0000000000000000,567,650,512,14,453,0,0,0,0,885,885,0,-4117.07,-2963.47,1437,0.4135,13,31,37,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:46:33.708-5  DAMAGE_SHIELD_MISSED,Player-4619-005C4964,"Giulius-ClassicBetaPvP-",0x518,0x80000000,Creature-0-6783-0-8995-1007-000034808F,"Mosshide Gnoll",0xa28,0x80000000,467,"Thorns",0x8,RESIST,nil,0,ST
9/23/2026 20:46:33.708-5  SPELL_PERIODIC_HEAL,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,6075,"Renew",0x2,Player-4613-0096FAE3,0000000000000000,496,717,191,46,802,0,0,141,0,681,1252,0,-3909.75,-3048.59,1437,3.0920,19,52,52,0,0,nil
